query,title,query_count,title_count,cooccurrence,npmi,similarity
dustpan set,dust pan,2821,1071,37,0.5269333396721864,0.7513997554779053
scholls,scholl shoes,1884,1227,30,0.5237477807399719,0.7511559724807739
bark collars,dog bark,2888,988,35,0.5252396962591157,0.7511102557182312
decker battery,decker 20v,1459,1121,32,0.5508075277030386,0.7510599493980408
spray bottle,plastic spray,12879,483,52,0.5142242588712225,0.7509289979934692
processors,desktop processor,2913,894,58,0.5796914978727954,0.7508986592292786
american stratocast,stratocaster,635,1434,31,0.5834106988318993,0.7503530383110046
come realize,realize right,962,962,36,0.5969414419404251,0.7499212622642517
realize right,come realize,962,962,36,0.5969414419404251,0.7499212622642517
bandsaw,band saw,3416,1195,76,0.578244614207597,0.7499171495437622
crocs men,crocs unisex,2013,1383,32,0.518414759157504,0.7491256594657898
professional planner,student planner,1743,553,39,0.6023123701743334,0.7490362524986267
rifle scope,riflescope,3428,2576,57,0.5008849731259393,0.7489945292472839
pencil sharpener,electric pencil,6250,1834,71,0.5052867109910555,0.7482795715332031
knitting yarn,yarn storage,2649,283,33,0.6013156444557323,0.7479737401008606
motorcycle helmet,helmet dot,6944,551,40,0.519701884083975,0.7479317784309387
biden president,joe biden,3233,1003,52,0.5551059383162642,0.7479168772697449
jedi fallen,wars jedi,1258,1017,33,0.5687035667622792,0.7474575042724609
feeders aquariums,fish feeder,1512,336,66,0.69681556651557,0.7472648620605469
thaw tray,defrosting tray,1762,361,45,0.6424207980945293,0.7465327382087708
human ashes,ashes adult,5425,1173,51,0.5109570734064796,0.7464891076087952
teals,dr. teal,2105,245,33,0.6241380534938468,0.7455935478210449
vans shoes,vans unisex,2664,632,36,0.5602334041090761,0.7454720139503479
la blanca,blanca women,1177,417,30,0.6177518017604915,0.7452324032783508
race ramps,ramps rr,855,109,30,0.7185311002848292,0.7448359727859497
sweet almond,almond oil,3161,3057,60,0.5000540247172925,0.7447926998138428
klein dresses,klein women,890,4647,40,0.5148967769898214,0.7441328763961792
katana,samurai sword,5143,796,47,0.530767887261252,0.7439755201339722
timberland boots,timberland men,3579,1440,40,0.5013120222318418,0.7433648109436035
balloon pump,electric balloon,2595,1132,39,0.5336211711406346,0.7432895302772522
tokumei sentai,sentai go,996,1010,30,0.5742191122549601,0.7431179881095886
paint sprayer,spray gun,2534,1094,31,0.515742419055738,0.7427221536636353
swings outside,porch swing,1238,734,32,0.5865992399246249,0.7426952719688416
ti84,ti 84,1002,2077,54,0.5866944434072269,0.7421446442604065
pouches,molle pouch,12107,294,31,0.5005489374255732,0.7420066595077515
aden anais,aden +,3073,496,67,0.6283808331717543,0.7418428063392639
sheds,storage shed,2891,2859,72,0.5275844090137143,0.7418133616447449
zfive,zte,920,3877,35,0.5115731395310661,0.7417112588882446
meyers,mrs. meyer,5230,1601,138,0.5931540669308634,0.7416232228279114
disturb sign,please disturb,5543,1286,60,0.5193201146918196,0.741566002368927
love grandmother,gift grandmother,498,225,30,0.7073543002482282,0.7414843440055847
dogman,dog man,376,1009,32,0.6397920081214781,0.7410274744033813
laminating sheets,laminating pouches,2005,1026,54,0.5874248001429493,0.7406811714172363
adidas soccer,soccer shoe,1900,1897,42,0.5279921298100584,0.7406775951385498
handwriting without,edition handwriting,8561,747,52,0.5124879994158181,0.7403199672698975
modern warfare,duty modern,2593,2054,94,0.5827734283483476,0.7398077845573425
duty modern,modern warfare,2054,2593,62,0.5409764184489078,0.7398077249526978
pool cue,cue stick,3307,885,35,0.5236854635248785,0.7395169734954834
yeezys,yeezy boost,730,520,38,0.6570997673031337,0.7392498254776001
eyelashes without,eyelashes set,8205,775,57,0.5216106801813953,0.7392182350158691
mct oil,organic mct,9100,231,32,0.5355240186523536,0.7391571402549744
check book,checkbook,1067,2948,43,0.5386651571739994,0.7389605045318604
burning cream,hot cream,2670,1512,36,0.5065893783976966,0.7387115955352783
upside,inverted,2104,751,32,0.5529074351427438,0.7385490536689758
jordans,air jordan,3057,2388,52,0.5041815960525222,0.7384685277938843
speedo goggles,swim goggles,1069,2062,43,0.5607163120960643,0.7382017970085144
colorful sand,sand art,1426,1681,32,0.5275264236190069,0.7381309270858765
champagne flutes,plastic champagne,4741,1286,55,0.5208371902562541,0.737905740737915
3ds xl,new 3ds,3961,1371,58,0.5332547615525112,0.7377710342407227
ohio state,state buckeyes,4654,2233,115,0.5597027720972791,0.7376838326454163
glutamine powder,l glutamine,1213,779,39,0.6035364572812799,0.7375816106796265
dog lion,lion mane,1359,753,47,0.6172236660293782,0.7375204563140869
graining tool,wood graining,1780,1934,37,0.5189139133498635,0.7374094724655151
s5 case,galaxy s5,857,1007,32,0.5897411873419939,0.7373942732810974
raiders,oakland,3692,1522,51,0.5187535440672941,0.7373010516166687
jeansian shirts,jeansian men,739,170,32,0.7070981734040397,0.7371808290481567
tonneau cover,bed tonneau,2882,1319,37,0.5128216217103648,0.736950695514679
candle making,candle wicks,6663,454,34,0.5189662737829938,0.736721932888031
vivo jr,vivofit,640,2807,40,0.5663776189269132,0.7364963293075562
bronners,dr. bronner,3195,1652,61,0.5399605229269854,0.7362267374992371
birthday candles,cake candles,2670,421,31,0.5706089686286049,0.7361902594566345
baby mobile,crib mobile,1439,693,42,0.6075593326985785,0.7361106872558594
nautica big,nautica men,906,2729,32,0.5256411644263119,0.7354835867881775
foreman grill,george foreman,872,901,34,0.601370273032463,0.7351477146148682
roche posay,la roche,4346,3289,88,0.5119296866142493,0.7351471185684204
poptarts,pop tarts,1066,1489,44,0.5833382647840208,0.7346004247665405
quilling supplies,paper quilling,1126,663,30,0.5923112270156838,0.7344658374786377
tapestry dorm,tapestry tapestry,853,195,43,0.7209723902949027,0.7340660691261292
tennis racket,racquet,1906,1426,45,0.5521013226529986,0.7336165308952332
seiko watch,seiko men,1170,694,45,0.6272371451207859,0.7329376935958862
booob,boob,1672,381,36,0.6198487511101147,0.7327766418457031
thermostats,smart thermostat,2927,1151,30,0.5009005519326107,0.7326728701591492
jump rope,rope fitness,12800,433,46,0.5098515535975763,0.7321791648864746
beach blanket,beach mat,4714,484,49,0.5713071051756545,0.7315847873687744
beaded,bead garland,12594,382,43,0.5123145065494222,0.7314895391464233
bats,softball bat,5624,305,30,0.5418470911451022,0.731143057346344
mens costa,costa del,1072,435,32,0.6272271095270449,0.730965256690979
paintless dent,dent removal,2999,439,46,0.5993665419009125,0.7306852340698242
free sous,sous vide,773,3721,34,0.5220466894863051,0.7306348085403442
bobs,bob burgers,2846,166,34,0.6324606026853118,0.7306299209594727
pokemon book,pokémon,598,3458,38,0.552774030879587,0.7305620908737183
firefighter,fireman,3646,613,42,0.5575851099849563,0.7297977805137634
panther costume,black panther,897,4429,41,0.519696227005354,0.7297301888465881
heads sonicare,sonicare genuine,2978,801,30,0.5218437472916945,0.729625403881073
dnd dice,dice set,2015,1375,30,0.5127619128506065,0.7296230792999268
month month,baby monthly,1831,2584,38,0.5018362750454232,0.7295539379119873
aprons men,funny apron,4482,472,38,0.5513728636392394,0.7292196154594421
jordan 1,air jordan,2894,2388,71,0.5376725317296425,0.7291590571403503
laser level,line laser,2932,462,30,0.5561693982145355,0.7291013598442078
pantyhose,panty hose,6919,815,46,0.5087756543259977,0.7289827466011047
liberals tshirt,liberals shirt,1646,1359,41,0.5552113113260011,0.7289075255393982
scooter gas,moped scooter,1107,1374,30,0.549139707101683,0.7287214398384094
propane fire,gas fire,2302,1221,30,0.5118898803556715,0.7285431027412415
bike tube,inner tube,3952,809,35,0.5182729554960536,0.7275640368461609
gildan shirts,gildan men,816,3629,34,0.5202679594088275,0.7275009751319885
riding hood,hood costume,3337,3093,64,0.5020200166622172,0.7269652485847473
hood costume,riding hood,3093,3337,80,0.5236376208037664,0.7269651889801025
kindle 10th,new kindle,2532,999,31,0.5213118832134194,0.726945161819458
university kentucky,kentucky wildcats,909,438,30,0.6304448275887294,0.7268519997596741
stratocast guitar,stratocaster,635,1434,31,0.5834106988318993,0.7267276048660278
bunny girl,dream bunny,1960,1920,38,0.5159254300003794,0.7266411185264587
dream bunny,bunny girl,1920,1960,38,0.5159254300003795,0.7266409993171692
castile soap,castile liquid,6497,1531,74,0.5183859422144573,0.7266334295272827
metal razor,safety razor,1415,2052,31,0.5129279476700268,0.7264503836631775
card stock,white cardstock,5124,531,39,0.538344799521984,0.7264026403427124
pool tip,cue tip,1106,277,43,0.6830959045138674,0.7253987193107605
wireless microphone,microphone system,5328,797,48,0.5304952092013336,0.7249366641044617
rear wiper,wiper blade,965,3324,34,0.515382531427682,0.724350094795227
laminating sheets,thermal laminating,2005,321,43,0.6370610893194889,0.7243461012840271
hand soap,hand wash,15773,1054,90,0.5043207424222065,0.7243345975875854
921,912,2479,388,34,0.5890034356197182,0.7241995334625244
soccer socks,socks 1,4138,745,30,0.506285256681425,0.7240596413612366
waders,chest wader,6982,213,42,0.5828112159754852,0.7238945960998535
querticin,quercetin,1323,1234,44,0.5815903781473234,0.7237550020217896
without wine,wine like,1896,1856,56,0.5572168862090168,0.7236169576644897
wine like,without wine,1856,1896,60,0.5640201349682697,0.7236169576644897
hermit crab,crab shells,3128,1752,43,0.5042360658684489,0.7235918641090393
crab shells,hermit crab,1752,3128,68,0.5482400387009229,0.7235918641090393
foot massager,massager machine,6726,1229,55,0.5016674296607437,0.7233586311340332
scotch tape,magic tape,2221,1026,32,0.530610164538299,0.7222012281417847
zip ties,cable ties,3734,1198,39,0.5076970616567874,0.7221630215644836
belly button,navel,1871,821,35,0.5631584469235983,0.7212609648704529
s10e case,galaxy s10e,2604,6012,85,0.502643764935145,0.7208925485610962
defrosting plate,defrosting tray,1911,361,45,0.6373723669759536,0.7205907702445984
gummy,gummi,16727,544,82,0.5342075278542744,0.7205697298049927
ashwaghanda extract,ashwagandha,1336,5043,53,0.5110212947553538,0.720341145992279
tea kettle,whistling tea,7643,316,47,0.5636749123543418,0.7202576398849487
month stickers,milestone stickers,2010,554,52,0.6221819036177194,0.7202056646347046
columbia long,columbia men,1079,3987,40,0.5124651782905248,0.7197901606559753
ohio state,buckeyes,4654,2510,119,0.5554923062341096,0.7191658616065979
diaper cream,diaper rash,1635,1385,52,0.5776387857330952,0.7190238833427429
gamache series,gamache novel,631,406,30,0.6571904267899413,0.7188130021095276
dip bar,dip station,1506,528,30,0.5884831195114035,0.7187883853912354
blueair blue,blue pure,1478,1976,35,0.523814627653422,0.7186558842658997
automatic feeder,pet feeder,2948,892,33,0.5247459721661605,0.718499481678009
portable lint,lint remover,1144,2931,30,0.501187754976394,0.7181317210197449
learning wipe,wipe clean,348,1544,33,0.6216361818542041,0.7179595828056335
hair nail,skin nails,1815,2816,45,0.5128267271557573,0.7178035378456116
gifts godparent,godparents,1214,175,45,0.7106199835204877,0.7176156640052795
sealing machine,heat sealer,2578,1397,39,0.5210605295349046,0.7171530723571777
wool lite,woolite,935,739,35,0.6120781360772922,0.7168578505516052
nets,basketball net,4450,363,41,0.5753405565808877,0.7168181538581848
bun hair,bun maker,3429,237,35,0.6021436717832167,0.7167695164680481
rainsticks,rain stick,992,96,30,0.7172194980866776,0.7166346311569214
spoon holder,spoon rest,1818,2045,43,0.5282989306913894,0.7165313363075256
waders men,chest waders,2520,1935,48,0.5218601978973745,0.7164136171340942
plastic martini,martini glasses,1478,1347,30,0.5328104644662202,0.7163480520248413
floats,pool float,11928,2827,146,0.50570124100626,0.716306746006012
thomas jess,jess williams,903,1569,74,0.6434547190738515,0.7162753939628601
month stickers,stickers baby,2010,611,51,0.6140693439063437,0.7157562375068665
keurig coffee,pod coffee,5327,1741,72,0.5202060664016686,0.7156552672386169
aunty tumbler,auntie,1405,1771,32,0.5252537004045049,0.7155775427818298
deadening,deadener,2220,367,30,0.5870081166352492,0.7154476642608643
old birthday,100th birthday,2760,489,50,0.6061613806456109,0.7154262661933899
mag light,maglite,1020,285,32,0.6560068255995007,0.7143749594688416
gift cards,amazon.com gift,6430,1711,116,0.5568298312735139,0.7142402529716492
aarons,crazy aaron,1063,367,30,0.6316793804364962,0.714164137840271
paint pens,paint marker,3914,854,47,0.5434108327501515,0.7138030529022217
calcium chews,soft chews,638,2510,33,0.5550069349728894,0.7137672901153564
lindt,lindor,1989,1088,46,0.5684187599663386,0.7135775089263916
lindor,lindt,1088,1989,32,0.5337557337966753,0.7135775089263916
pout pout,pout fish,878,878,38,0.6135013532155416,0.7131308913230896
pout fish,pout pout,878,878,38,0.6135013532155416,0.7131308913230896
ravens,nfl baltimore,7256,351,55,0.5758107244464049,0.7126715183258057
printing press,screen printing,1997,6028,88,0.5230775932175683,0.7125739455223083
lee jeans,lee men,774,1696,30,0.5580744631178234,0.7124080061912537
collect moments,moments things,2368,2352,60,0.5349458011681338,0.7123569846153259
moments things,collect moments,2352,2368,62,0.5381395284569633,0.7123569846153259
hero 8,gopro hero8,3843,338,37,0.5787992979510039,0.7123011946678162
craft beads,pearl beads,1975,1996,33,0.5000431094609317,0.7122727632522583
screen printing,printing machine,6028,1503,60,0.5041348319956329,0.7121490836143494
hair bows,bows clips,8010,417,41,0.5304212135261885,0.7121351957321167
gas moped,moped scooter,1176,1374,30,0.5454718467787911,0.712043821811676
uchida chalk,bistro chalk,774,168,32,0.7050008390110867,0.7114167213439941
pearl craft,pearl beads,1688,1996,33,0.5096236842011616,0.7113436460494995
premium sunflower,sunflower seeds,967,2412,30,0.5232060714951428,0.7111014127731323
swings,porch swing,3258,734,32,0.5276722718948762,0.7109699845314026
chacos,chaco women,1173,377,43,0.660333783992058,0.7108399271965027
assassins,assassin creed,1210,412,56,0.6804300007129848,0.710736870765686
14 birthday,14th,1679,648,72,0.6574872350148786,0.7107347249984741
scooter kids,kick scooter,3396,1171,39,0.5149508870268129,0.7097248435020447
roller stick,muscle roller,2265,1198,38,0.5360525997564513,0.7095833420753479
bubble wrap,cushioning wrap,2289,429,44,0.6131604578733139,0.7095097303390503
cutting boards,chopping board,6465,895,52,0.5187669365998344,0.7092705368995667
ohio state,world ohio,4654,246,35,0.5811572053872927,0.7089946269989014
tru glo,truglo,1443,446,47,0.6461439456883323,0.7088575959205627
cupcake scoop,cookie scoop,1607,1344,32,0.5338747196508288,0.7086665034294128
michigan state,state spartans,1575,596,38,0.6013799284725676,0.7084687948226929
idilys,idylis,852,234,33,0.6821265285782421,0.7084254622459412
rolls wrappers,coin wrappers,980,1456,35,0.5676744396731297,0.7084153890609741
chicken fajita,fajita seasoning,660,746,30,0.6175604108524798,0.7083477973937988
ryans,ryan world,1232,1105,33,0.564914392595651,0.7081745266914368
apricot seeds,bitter apricot,1219,661,30,0.5876805011405148,0.7079184651374817
cross stitch,stitch kit,7789,621,57,0.5388775000404125,0.7078144550323486
pandemic could,pandemic stop,1834,438,42,0.6209511572398108,0.7073534727096558
new yorker,york puzzle,1030,822,35,0.5996349211755678,0.7063438892364502
press toe,toe nails,1612,1850,35,0.5225350444494002,0.7062210440635681
cross bars,rack cross,4149,1093,38,0.5044461554635534,0.7060836553573608
soccer cleats,soccer shoe,5988,1897,74,0.5098653942952498,0.7059789896011353
nonstick foil,aluminum foil,1181,3201,45,0.5315819622682104,0.7058686017990112
recliners elderly,lift recliner,2525,755,40,0.562711961409249,0.7050704956054688
h11,h8,5875,1415,62,0.5127242958015553,0.7050043344497681
air intake,intake kit,5251,1028,47,0.5135223190100213,0.7049955129623413
seahawks,seattle,3073,3152,85,0.5337318546756527,0.70490962266922
coin rolls,coin wrappers,996,1456,35,0.5666827860569561,0.7044849991798401
detergent liquid,liquid laundry,1737,1964,39,0.5244014056024654,0.7044355869293213
6 20,20r,1575,302,39,0.6458489037880057,0.7044164538383484
wool yarn,wool roving,1820,305,31,0.6134942077808552,0.7044118046760559
city chiefs,kansas city,2816,3140,68,0.5177049277234366,0.704131007194519
mario kart,kart 8,4126,844,39,0.5231338708883768,0.7038059830665588
scrunchies,ropes scrunchie,18238,279,41,0.5043933768510436,0.7035968899726868
rose petals,silk rose,4851,842,42,0.5202464743146266,0.70354825258255
scoop baking,cookie scoop,1576,1344,32,0.5350609791056811,0.7031691074371338
gillete,gillette,1036,5226,52,0.5229374884960356,0.7031230926513672
bengals,cincinnati,1091,1749,35,0.5498770710439397,0.703091561794281
jergens medium,jergens natural,1627,496,46,0.6298481575835575,0.7029628157615662
flops,flop sandal,13370,593,71,0.5288809491069351,0.7028730511665344
hearing aid,hearing amplifier,5550,1183,48,0.5032849417509966,0.7028660178184509
burial,casket,3157,749,47,0.5649951271502375,0.701994776725769
roller wheel,ab roller,1924,2070,46,0.5304318805416269,0.7019479274749756
rayban,ray ban,1516,4952,61,0.5176288158492912,0.7019261121749878
puma shoes,puma men,2263,1729,42,0.5229076862671211,0.7015239000320435
call duty,duty modern,4140,2054,70,0.5230157537758662,0.7013967633247375
duty modern,call duty,2054,4140,65,0.5158322024779923,0.7013967037200928
godparent,godmother,1325,2402,53,0.5581414776305065,0.7010200619697571
tension rod,tension curtain,3980,1148,40,0.5087467332175556,0.7007508277893066
aprons,grill apron,13529,270,34,0.5074387243569519,0.6999111175537109
gummy,gummi candy,16727,166,31,0.5156441410797161,0.699779212474823
49ers,nfl san,4526,217,44,0.6131502765706374,0.699620246887207
party birthday,70th birthday,3509,1664,54,0.5218010750393469,0.6994333863258362
wheat flour,whole wheat,1446,371,37,0.6331325181120454,0.6992523670196533
bird seed,bird food,1546,557,36,0.6013601519133688,0.6992361545562744
aprons men,chef apron,4482,796,35,0.5115588579423715,0.6990803480148315
tn760,tn 760,1836,329,31,0.6083582389010876,0.6990059614181519
elephant piggie,piggie book,824,369,42,0.6811113094153323,0.6989648938179016
ti84 plus,ti 84,684,2077,38,0.5758772615934878,0.6989424228668213
sharpener stone,sharpening,2424,3320,58,0.5084001220620155,0.6988977789878845
equal rights,rights others,1328,1296,31,0.5447159756390851,0.6988452672958374
rights others,equal rights,1296,1328,31,0.5447159756390852,0.6988452672958374
carving knife,wood carving,1759,1343,40,0.5494723633291508,0.698745846748352
clouut,clout,1183,805,41,0.6080134492336055,0.6986198425292969
feeder dog,slow feeder,3119,2491,60,0.5138664540005606,0.698066771030426
lakers,nba los,3219,314,36,0.5915319411805168,0.6979908347129822
shirts armour,armour boys,914,2988,39,0.5381144176683447,0.6979659199714661
pi beta,beta phi,1001,1001,36,0.5920661713753728,0.6979197859764099
beta phi,pi beta,1001,1001,36,0.5920661713753728,0.6979197859764099
soldering,solder wire,8561,347,36,0.5254036232937489,0.6979168057441711
bacon drippings,bacon grease,1265,164,31,0.6733160349588898,0.6977977752685547
rican,puerto,2713,5292,88,0.5116433714510858,0.6977428793907166
bare minerals,bareminerals,1231,1355,42,0.5757049952980833,0.6977238059043884
posture corrector,posture brace,10422,333,35,0.513249331923456,0.6971680521965027
babyliss pro,babylisspro,892,1470,44,0.5952028192793023,0.6960545182228088
label tape,tape replacement,5227,665,39,0.5232470678368741,0.6958496570587158
pans lids,foil pans,2886,1483,39,0.5104213191106831,0.695684552192688
granddaughter,grandmother,3198,1299,61,0.5551393727014102,0.6955485343933105
heated eyelash,eyelash curler,716,2709,39,0.559206682425225,0.6955239772796631
racist sexist,sexist potus,1208,1208,39,0.576748207600208,0.695360004901886
sexist potus,racist sexist,1208,1208,39,0.576748207600208,0.695360004901886
kors watch,kors women,2980,2013,72,0.5481181471549935,0.6953307390213013
manuals,repair manual,1266,592,30,0.592073289188676,0.6952349543571472
roller bottles,roller balls,4656,462,38,0.5503467392947559,0.6951809525489807
watercolor paint,water colour,6467,418,35,0.5285495483675215,0.6946756839752197
carbon monoxide,monoxide detector,4340,3605,85,0.5026832682849862,0.6946005821228027
monoxide detector,carbon monoxide,3605,4340,98,0.5166595454967605,0.6946005821228027
floor drill,drill press,934,2128,42,0.5648511330800016,0.6943163275718689
eyelid lift,eyelids,2063,764,37,0.5669145166758619,0.6941572427749634
cetrulline,l citrulline,1098,2732,34,0.51947895587554,0.6941340565681458
alto ocarina,alto c,1488,185,44,0.6921426603967639,0.6936792135238647
eiffle tower,eiffel,896,1491,37,0.5770734905471305,0.6936551928520203
perry ellis,ellis men,2633,972,36,0.534546955731632,0.693189799785614
right head,head ok,962,953,35,0.5947622909834857,0.693060576915741
head ok,right head,953,962,36,0.5975180015264588,0.6930605173110962
soccer para,soccer goal,1133,1316,35,0.5649816714588841,0.6926535964012146
beyblade,beystadium,9615,344,39,0.5263081037997673,0.6925301551818848
nail tips,fake nail,11712,709,57,0.5047667813984581,0.6924523115158081
im classic,old classic,606,987,31,0.608957077094348,0.6924240589141846
shea moisture,sheamoisture,1853,411,30,0.5911008860477951,0.6917824149131775
hand sanitizer,sanitizer gel,10443,371,59,0.5562715832332047,0.6915252208709717
small puerto,puerto rican,1469,2449,32,0.5028014178553849,0.6914950609207153
knit blanket,knit throw,7566,374,39,0.5359270310829221,0.6913431882858276
pillowcase,silk pillow,17476,290,42,0.5068865776256265,0.6913233995437622
ugg boots,ugg kids,2616,800,43,0.5639347114352933,0.6909725666046143
pulse oxygen,pulse oximeter,1268,2942,44,0.5302700441775581,0.6909523010253906
small puerto,puerto rico,1469,2836,38,0.5096660666220192,0.6908716559410095
elegant plastic,gold plastic,1939,1165,35,0.539543677060001,0.6907739639282227
tonneau covers,bed tonneau,1869,1319,38,0.5419577211616852,0.6907399296760559
racket,racquet,4071,1426,67,0.5431036209483862,0.6907291412353516
inch ribbon,satin ribbon,2124,1960,42,0.519067679207403,0.690486490726471
pla filament,printer filament,2066,1144,37,0.542019828868068,0.6904168725013733
chilli seasoning,chili,615,3860,35,0.5365040139967433,0.6902543902397156
droid turbo,motorola droid,2309,283,34,0.61263422293333,0.6901882886886597
burial urns,cremation urns,1572,1460,31,0.5272213043841176,0.6901618838310242
thermostats,programmable thermostat,2927,1424,48,0.5316583282897279,0.6901146173477173
galaxy j7,j7 v,12723,1091,77,0.5008274608372103,0.6901024580001831
rv sewer,sewer hose,1522,843,32,0.5655899006892826,0.6899199485778809
racket,tennis racquet,4071,613,33,0.5279393852657445,0.689733624458313
baseball cleats,baseball shoe,1742,629,40,0.5969021185518797,0.6896706819534302
macha green,matcha green,1376,2910,36,0.5070910050853359,0.6895936131477356
electric sharpener,electric pencil,1352,1834,32,0.525466683458481,0.6894543170928955
purge mask,scary mask,3542,776,32,0.519193806001181,0.6884812712669373
80 years,80th,1331,1270,33,0.5517072254195705,0.6884168386459351
glucosamine chondroitin,chondroitin msm,2576,1164,30,0.5079680667124575,0.6880441904067993
selfie stick,extendable selfie,8588,207,36,0.5568986112781326,0.6877065896987915
mrs meyers,meyer clean,2290,1483,55,0.5576887316552603,0.6871559023857117
levis jeans,fit jeans,1355,2339,36,0.521432627100137,0.6870867609977722
board cover,cover pad,3077,1280,38,0.5131224138991003,0.6869657635688782
vortex rifle,vortex optics,1371,1066,46,0.5928630756500698,0.6866346597671509
night party,girls night,1731,1149,33,0.5417837653285874,0.686180591583252
natural thyroid,thyroid support,1333,2516,35,0.5153437417613359,0.6860344409942627
rise shine,shine mother,1734,1657,39,0.5349854800703493,0.6860207915306091
shine mother,rise shine,1657,1734,41,0.53973205628618,0.6860207915306091
pot protectors,pan protectors,1765,808,37,0.5730597509939712,0.6859223246574402
baby thermometer,thermometer fever,2127,722,32,0.5546435633400428,0.6857698559761047
slime sticky,non sticky,1806,758,32,0.5616432962920067,0.6853554844856262
sherlock,holmes,1041,1135,37,0.5846196996947824,0.6852844953536987
cooling pad,laptop cooling,3324,1551,53,0.5278352976703193,0.6852339506149292
olive oil,virgin olive,11066,1481,98,0.5136272185079871,0.6851752996444702
dr bronners,bronner pure,3139,1506,52,0.5314502650986817,0.6851060390472412
pancake mix,waffle mix,2027,752,31,0.5520959988897243,0.6849745512008667
wine label,shirt wine,1912,301,32,0.6144146696751036,0.6845324635505676
sharpies,sharpie permanent,1272,388,30,0.617415695787356,0.6840882301330566
travel containers,travel bottles,2943,1909,44,0.5048399892090166,0.6838479042053223
daughter law,father law,1906,1449,40,0.539827079897614,0.6837042570114136
tire cover,wheel tire,5663,404,30,0.5243759801332196,0.6836897730827332
money machine,money gun,3501,430,36,0.5670962841395213,0.6836686730384827
burial human,casket,746,749,47,0.654957380638563,0.6835119128227234
inspector gamache,gamache novel,1257,406,30,0.6153844554099197,0.6831230521202087
valve splitter,hose splitter,1271,1110,33,0.5627374447580439,0.6830658316612244
favorite childhood,childhood memory,991,996,39,0.6008489496516364,0.6830050945281982
childhood memory,favorite childhood,996,991,39,0.6008489496516365,0.6830050945281982
ray player,ray disc,6575,594,56,0.5506455057392837,0.6828653812408447
gaming chair,racing chair,16364,203,30,0.5017543291040018,0.6826773285865784
envelopes without,security envelopes,4704,596,36,0.5289544144391347,0.6826762557029724
canning flats,canning lids,1396,2487,34,0.5105447211950147,0.6826004981994629
whistle tea,whistling,1289,532,30,0.5974635217383645,0.6823693513870239
purple mom,wear purple,841,861,35,0.6092098646290028,0.6822845339775085
wear purple,purple mom,861,841,34,0.6063585753549858,0.6822844743728638
toms,tom maine,3447,903,36,0.5225400048563085,0.6822377443313599
air purifiers,purifier home,6709,1000,64,0.5294093029814758,0.6822184920310974
shin guards,soccer shin,5449,1361,79,0.5437058394640535,0.6820968389511108
packers toddler,bay packers,748,2732,32,0.5372447352858837,0.6820894479751587
dudes,dude men,1660,621,34,0.5847682165446653,0.682056188583374
soldering kit,soldering iron,1570,2737,58,0.5480469018793894,0.6820129752159119
cages rabbits,rabbit hutch,1317,2489,33,0.511298632996451,0.6818206310272217
norelco replacement,philips norelco,1108,2143,31,0.5251560570482868,0.6818042397499084
true friendship,friendship journey,1946,1943,38,0.5156337463855322,0.6815113425254822
friendship journey,true friendship,1943,1946,38,0.5156337463855323,0.6815113425254822
clothes pins,clothespins,2100,818,66,0.6192032984046196,0.6813265681266785
pepper shakers,shakers set,5099,313,31,0.5493028151182285,0.6812883019447327
roller bottles,glass roller,4656,336,31,0.5505172167330501,0.6812844276428223
mug hot,cup warmer,1919,1145,32,0.5328278929666772,0.6812691688537598
amp running,amp research,1407,205,35,0.665572711724971,0.6812232732772827
planets,solar system,2281,2611,46,0.5053727287869719,0.6810979247093201
laser bore,bore sight,1051,2135,30,0.5255530793866265,0.6810482144355774
eiffle,eiffel tower,896,1277,35,0.5811942276843842,0.6809995174407959
mini rolling,rolling tray,999,3148,35,0.5192832180152137,0.6807019114494324
galaxy j3,star j3,11126,365,36,0.5062265555135975,0.6806733012199402
xte,zte,862,3877,47,0.5434216915263363,0.6806138753890991
card reader,reader adapter,13937,311,36,0.5022298223077033,0.6805492639541626
dr martens,martens women,1993,1114,44,0.5624975619707884,0.6804172396659851
heuer watches,tag heuer,637,3377,32,0.5341193641936073,0.6803798675537109
glue brush,nail glue,1051,1681,30,0.54005570254723,0.6803394556045532
day day,day calendar,983,862,35,0.5995853274583802,0.6802825927734375
day calendar,day day,862,983,31,0.5877859779080601,0.6802825927734375
peepers reading,peepers peeperspecs,1416,547,51,0.6429606602176091,0.6801286339759827
toast uniform,french toast,759,4004,37,0.5265735249270945,0.6801230907440186
leppard shirt,def leppard,542,1171,37,0.6228027759853911,0.6800137162208557
paper shredder,cut paper,3240,811,43,0.5498211445036973,0.6799149513244629
a20 case,a20 a30,6060,789,56,0.5378895389502522,0.6798049211502075
outdoor basketball,basketball net,1428,363,40,0.6431122942157119,0.6797081232070923
nightmare christmas,disney nightmare,7088,623,42,0.5154172931479389,0.6795840263366699
yarn felting,needle felting,1505,1590,36,0.5386687881846879,0.6795263290405273
negotiating agreement,agreement without,1644,1644,42,0.5458179321993265,0.6785935759544373
agreement without,negotiating agreement,1644,1644,42,0.5458179321993265,0.6785935759544373
boppy pillow,nursing pillow,1040,1177,30,0.5623146203118884,0.6784119606018066
meyers hand,meyer clean,1755,1483,37,0.5360973610134878,0.678152322769165
simple human,simplehuman,3585,3493,98,0.5312122725554773,0.6779334545135498
