query,title,query_count,title_count,cooccurrence,npmi,similarity
swimmer diapers,swim diaper,1088,755,21,0.5529122759067289,0.9150826930999756
samsung a70,galaxy a70,657,1504,15,0.5117402340455613,0.91506427526474
snap power,snappower,1199,280,16,0.5805211993829628,0.9149504899978638
paw pals,paws pals,818,95,11,0.6303302400576092,0.914861261844635
fenix 5,fenix 3,1034,376,14,0.5597761538622127,0.9147142767906188
fridge calendar,calendar refrigerator,3068,773,31,0.5252298247225762,0.9146217107772828
small cookie,mini cookie,812,128,12,0.6217715136071836,0.9145908951759338
tennessee vols,tennessee volunteers,242,270,12,0.6484458078636165,0.9145801067352296
fan mist,misting fan,464,870,10,0.5277909504078002,0.9145770072937012
electric tape,electrical tape,588,532,15,0.5786966765333968,0.9145433306694032
measuring tape,tape measure,1726,3134,46,0.5113655243055184,0.9144859910011292
magnet spice,magnetic spice,1689,633,42,0.6032476069128322,0.9144698977470398
bradley computer,bradley laptop,152,90,10,0.7202804295492075,0.9141974449157716
y.s,ys,282,842,15,0.5947450361890341,0.9141901731491088
bears nfl,chicago bears,376,1468,12,0.5258187929404641,0.9140682220458984
cz75,cz 75,547,141,13,0.6464885201966242,0.9136695265769958
wooden circles,wood circles,690,286,10,0.5684929740802038,0.9136643409729004
clonex solution,clonex clone,389,36,12,0.7369592933543467,0.9136481881141664
stroller dolls,doll stroller,506,763,15,0.5664472453182472,0.913643479347229
clothing steamer,garment steamer,545,478,10,0.552699240558423,0.913551926612854
razor mx650,razor mx500,957,87,10,0.6175707715578913,0.9135336875915528
ranger costume,ranger suit,677,79,12,0.6599529389563779,0.9135026335716248
jelly lubricant,jelly lube,1005,127,14,0.6243573053922808,0.9134653210639954
circus peanutes,circus peanuts,199,283,10,0.6398049199957854,0.9134081602096558
crossbow arrows,crossbow bolts,425,794,10,0.537982467971863,0.9133177995681764
nfl dolphins,miami dolphins,712,1996,27,0.5433950875521234,0.913291871547699
seashorse,seahorse,387,678,13,0.5758034692386172,0.9132866859436036
y.s. eco,ys eco,862,122,12,0.6210965282793441,0.9130995273590088
berenstein bears,berenstain bears,228,393,19,0.6745183613325088,0.9129625558853148
liver detox,liver cleanse,1919,786,21,0.51682934385264,0.9128573536872864
cabinet knobs,knob cabinet,3697,125,12,0.5360279904270538,0.9128375053405762
dr teals,dr. teal,1577,245,25,0.614411251619352,0.9127776622772216
stabilizer smartphone,stabilizer iphone,1777,217,13,0.5535761990604032,0.9127188324928284
grill teeth,teeth grillz,674,125,10,0.616897858460202,0.912654995918274
t7i camera,t7i dslr,1079,109,12,0.6146682336549085,0.9125839471817015
st patricks,st. patrick,1121,1049,15,0.5016110812775367,0.9123969078063964
graining tool,grain tool,1780,94,13,0.6017776302357317,0.9122952222824096
triband,tri band,572,935,11,0.5200318992841019,0.9122400879859924
cf226a,cf226x,844,126,10,0.6036532146503595,0.9121520519256592
ps3 console,playstation ps3,516,555,14,0.5775009368415187,0.9120701551437378
jeffery campbell,jeffrey campbell,325,39,13,0.750742389726469,0.9120458364486694
cycling shoes,bicycle shoes,2828,93,10,0.5521573771298698,0.9119930267333984
tic tac,tac toe,976,751,14,0.5230115747850385,0.9118186831474304
tac toe,tic tac,751,976,14,0.5230115747850385,0.9118186831474304
scratch remover,scratch removal,3350,162,12,0.5267918963302511,0.9117615818977356
crystal menthol,menthol crystals,214,39,13,0.7748656952594729,0.911759614944458
babysitter,baby sitters,1049,401,31,0.6303519512524632,0.911629319190979
mens oakley,oakley men,800,1240,18,0.527727083786493,0.9115392565727234
mens diesel,diesel men,401,210,14,0.6484689865352613,0.9113121628761292
24 birthday,24th birthday,833,90,10,0.6235346971205799,0.9112961888313292
wii console,nintendo wii,445,1374,15,0.5396831672512862,0.9112690091133118
black loafers,loafer black,1054,2204,33,0.5323098991819756,0.9111809134483336
revvl phone,mobile revvl,823,238,26,0.6590719726170525,0.9110523462295532
sound link,soundlink,530,3668,23,0.5099178183491044,0.910990297794342
p500,p 500,479,41,13,0.7254623254627127,0.910893440246582
mens ecco,ecco men,358,897,15,0.5771704237158014,0.9108795523643494
zbars kids,kid zbar,507,286,10,0.5860194135953525,0.9107695817947388
applicators,applicator tools,1872,145,11,0.5588111722438217,0.910714626312256
wire crafts,craft wire,1392,282,24,0.6095172961809873,0.9107024669647216
logging tape,logger tape,259,50,10,0.7233991677482313,0.9105260372161864
m281cdw,m281fdw,824,177,17,0.6350291547535378,0.9104571342468262
sirius radio,siriusxm,501,313,16,0.6250014253806807,0.9104475378990172
magnet name,magnetic name,476,337,12,0.5968327511357664,0.9104112386703492
sdr h40p,sdr h41,938,70,10,0.63107564226934,0.9102501273155212
qposket,q posket,278,356,12,0.6245861531957012,0.9102052450180054
hannukah,hanukkah,1120,1331,40,0.5778960902641115,0.910191774368286
c earbuds,c headphones,2501,377,14,0.508410845848356,0.910187602043152
bow quiver,arrow quiver,399,82,10,0.6706897396097191,0.9101706743240356
shoes baseball,baseball shoe,689,629,21,0.5908797753191772,0.9099981188774108
shave soap,shaving soap,1249,441,24,0.589243553158794,0.9099293947219848
moria elizabeth,moriah elizabeth,272,375,12,0.6228520288063489,0.9098595976829528
pistol cleaning,gun cleaning,766,764,25,0.5894997120185024,0.909847855567932
kids tricycles,toddler tricycle,1606,299,10,0.5179200372953005,0.9098187685012816
bike rack,rack bicycle,3578,120,10,0.5242835512276999,0.9097537994384766
pouches molle,molle pouch,1427,294,11,0.5339139887277451,0.9097280502319336
outdoor lantern,lanterns outdoor,1872,157,14,0.5759973037410575,0.9097075462341307
devotional,devotions,2064,355,29,0.5901743635895923,0.9096882343292236
killer daves,dave killer,448,468,18,0.619173299435753,0.909658908843994
womens sorel,sorel women,326,827,15,0.5873511103485191,0.9095028638839722
hand prints,handprint,1264,320,25,0.611662196568639,0.9094757437705994
santa hat,christmas hat,2493,253,14,0.5317223195523364,0.9093931317329408
cake revolving,rotating cake,1388,133,16,0.6154676307477949,0.9093137979507446
mens puma,puma men,332,1729,11,0.5159864887113677,0.9091588258743286
thermal imaging,thermal imager,1791,137,21,0.6246565480287243,0.9091191291809082
workhog mens,men workhog,380,168,11,0.6415721780222515,0.9090818762779236
xt30,x t30,360,116,10,0.6568125229533899,0.9089218378067015
printed vellum,vellum paper,516,78,12,0.6762908778356181,0.9087885022163392
korokos basketball,kuroko basketball,304,60,12,0.7217723834018844,0.9086859822273254
straightenerer brush,straightening brush,696,867,12,0.5206960372784151,0.9086326956748962
sheet masks,mask sheet,1861,245,11,0.529155527362709,0.9085137844085692
desks clear,clear desk,617,241,10,0.5845883685778405,0.9084845781326294
nipple covers,nippleless covers,1407,166,11,0.567405050517412,0.9084618091583252
samsung a11,galaxy a11,898,1066,28,0.570655307476993,0.9084079265594482
hyluron pen,hyaluron pen,562,85,18,0.706200323387813,0.9083812832832336
smoke gun,smoking gun,567,45,12,0.7024837680196657,0.9083758592605592
lemon grass,lemongrass,633,1787,18,0.5200025717594648,0.9083209037780762
tn 630,tn 660,1550,162,18,0.6085622516823054,0.9082091450691224
ring worm,ringworm,575,334,11,0.5785948292154712,0.9081854820251464
gameboy,game boy,2584,819,43,0.5632423447648399,0.908105194568634
dry age,dry aging,636,186,21,0.6679752186268773,0.9079991579055786
vapor max,vapormax,412,1007,20,0.5888667629434183,0.907997727394104
sleeves arms,arm sleeves,1303,2514,31,0.5055976915690904,0.907989501953125
hang man,hangman,125,147,13,0.7293030300810245,0.9078291654586792
barack,obama,327,1558,16,0.5561498231660564,0.9075677394866944
obama,barack,1558,327,14,0.5441018459465462,0.9075677394866944
bobs red,bob red,348,508,11,0.5833309343341068,0.9075511693954468
fenix 5,fenix 6x,1034,324,12,0.5545125108099019,0.9075374007225036
life savers,lifesavers,835,180,14,0.6148799468856311,0.9074296355247498
handguards,hand guards,614,61,11,0.6720646825208202,0.9073058366775512
safety glasses,safety sunglasses,6508,114,12,0.5088236075237254,0.9072222709655762
sweetart rope,sweetarts ropes,591,39,13,0.7162191293035187,0.9072096347808838
flag pole,flagpole,3439,1113,43,0.5264939838163176,0.9068235754966736
mortal kombat,kombat 11,1955,231,13,0.5444554525576847,0.9067932367324828
tag remover,tag removal,1669,109,15,0.6102506134381305,0.9067480564117432
sling shot,slingshot,666,1748,22,0.5364516227145467,0.9067198038101196
eco styling,eco style,377,81,10,0.6746130385585658,0.9065929651260376
cross necklace,cross pendant,4700,1894,80,0.5331807846276051,0.9064574241638184
bosch books,bosch novel,197,135,11,0.6916427705660253,0.906275510787964
tie backs,tiebacks,3851,1549,73,0.5498468552814658,0.9062056541442872
sdr h40p,sdr h60p,938,70,10,0.63107564226934,0.9061689972877502
waterpark,water park,867,516,11,0.5302409141214856,0.9061484932899476
k9,k 9,5035,149,17,0.5389884106282379,0.9059954285621644
pe 200,pe200,760,33,11,0.6949965574643169,0.9059371948242188
workout videos,exercise videos,1107,79,11,0.6235762051727795,0.905882716178894
mfp m477fdw,m477fnw,914,253,14,0.5899002718140145,0.9058539867401124
kaplan sat,kaplan test,280,131,12,0.681625419587457,0.9057199954986572
heated floor,floor heating,1074,784,16,0.5267912139299081,0.9055938720703124
futon matress,futon mattress,368,1627,12,0.5211449998526178,0.905569851398468
ninecfun,ninecifun,466,22,12,0.7548813927386957,0.905567467212677
wwe classic,wrestling classic,754,60,12,0.6695718136955084,0.9054991602897644
brasil,brazil,422,1422,16,0.5465840338266595,0.9054020643234252
trees towers,tree tower,1847,428,16,0.5304790742602921,0.9052497148513794
pond aeration,pond aerator,1109,50,10,0.6406872531959713,0.9051976203918456
fungus,fungal,5504,504,57,0.5739707341709046,0.9050619602203368
pin female,pin male,896,454,11,0.5356792558272451,0.9050137400627136
handgun safe,pistol safe,1231,169,13,0.5892025757020374,0.905012547969818
grateful journal,gratitude journal,321,972,13,0.5658028311131854,0.9049239158630372
gel shaving,shave gel,236,930,10,0.5624457451919419,0.9049144387245178
luggage wheels,suitcase wheels,2041,198,21,0.5950307726422117,0.904879093170166
kabar,ka bar,831,534,45,0.6648128616137188,0.904875874519348
toothbrush holder,toothpaste holder,4398,91,11,0.5366097522121697,0.9047970771789552
tv frames,frame tv,540,2862,21,0.5153847958975722,0.90477055311203
cage zoom3,zoom cage,243,75,15,0.7441858567241743,0.9047629833221436
lamp berger,lampe berger,919,150,30,0.6947841358042794,0.9047272205352784
whoopie cushion,whoopee cushion,975,626,21,0.5705485171519726,0.9046712517738342
scooter suitcase,luggage scooter,706,58,11,0.6669647743384371,0.9046682715415956
civilization 6,civilization vi,184,36,11,0.7711251908905985,0.904553771018982
graduation robe,graduation gown,427,108,10,0.6511697563389609,0.9044812917709352
100 board,hundred board,962,108,18,0.6604840323310481,0.9043814539909364
horn worms,hornworms,523,102,17,0.6940075510465115,0.9043723940849304
filing cabinet,file cabinet,2825,3433,74,0.5200107865820255,0.9043307900428772
dudes,dude men,1660,621,34,0.5847682165446653,0.9041889905929564
yongnou,yongnuo,522,792,14,0.5562132861888808,0.9040608406066896
magic mount,magicmount,318,613,15,0.6062287626676327,0.9040312767028807
l cetrulline,l citrulline,1098,2732,34,0.51947895587554,0.9040158987045288
eyeliner,eye liner,22935,346,56,0.5059478456646451,0.9039883017539978
girly,girlie girl,5741,66,12,0.5474378136818026,0.9038324356079102
bitton kids,bitton boys,567,99,12,0.6571738556975854,0.9038025140762328
russel stover,russell stover,302,126,14,0.6945261022481739,0.9037888646125792
camera bag,camera backpack,1730,299,19,0.5710373439025123,0.9037798047065736
bread machine,bread maker,1728,1640,27,0.501793386234982,0.9037627577781676
cybershot,cyber shot,2572,265,24,0.5764938587728046,0.9037460684776306
straightener brush,straightening brush,2308,867,24,0.5120344183441372,0.9036994576454164
nuts mix,mixed nuts,413,990,10,0.5270644404428602,0.9035938382148744
taylor made,taylormade,1238,1630,27,0.5222619487042924,0.9035930037498474
cpx 2,cpx 1,671,144,10,0.6091043809459753,0.9035845398902892
armband iphone,phone armband,1198,330,10,0.5289782015038071,0.9034770131111144
buffalo bills,nfl buffalo,3465,329,44,0.6038947118589847,0.9033243656158448
gentleman republic,gentlemen republic,138,39,11,0.7829981380554654,0.9033090472221376
rais de,raiz de,427,107,10,0.6516987897223612,0.9031195640563964
booob tape,boob tape,1672,250,31,0.630735928229774,0.9030179381370544
fish hooks,fishing hooks,630,599,11,0.5399710153447832,0.9029687643051147
yeezys,adidas yeezy,730,150,20,0.6677315698300607,0.9028947353363036
chelsea barbie,chelsea doll,488,251,12,0.6123333397573227,0.9028801918029784
deathnote,death note,246,420,14,0.6366110429659307,0.9027664661407472
gold fish,goldfish,525,1156,22,0.5752361672358071,0.902751922607422
young boy,youngboy,657,957,13,0.5253505054602962,0.9027122259140016
eucalyptus essential,eucalyptus oil,1084,173,11,0.5799560857148887,0.9027050733566284
gu10 light,gu10 led,775,703,15,0.5463972141022369,0.9026816487312316
bf goodrich,bfgoodrich,389,238,16,0.6557929979521097,0.9026714563369752
dog ramp,pet ramp,784,310,11,0.5651304928914147,0.9025501012802124
samsung a51,galaxy a51,776,277,25,0.6495916372374341,0.9025434851646424
e 4,e4,887,738,31,0.6034722209359376,0.9024390578269958
pump balls,ball pump,450,1033,10,0.5197669362421166,0.9024323225021362
devo girls,devos girls,190,55,11,0.745056400761356,0.9023709297180176
samsung s10,s10+ galaxy,5522,90,10,0.5159659838152745,0.9023215770721436
panacure c,panacur c,350,63,12,0.7108712336157266,0.90221506357193
beds murphy,murphy bed,546,2426,17,0.5056512397363827,0.9021545648574828
goose bumps,goosebumps,188,977,12,0.5890501830162591,0.9020849466323853
thongs,thong panty,3045,545,23,0.5193643191084292,0.9020087122917176
ziplines,zip line,627,305,15,0.6073440077329357,0.9019697904586792
cut glass,glass cutter,1102,889,20,0.5379967727495628,0.901871383190155
lego avengers,lego marvel,801,2110,24,0.5221414659682299,0.9017925262451172
dog graduation,pet graduation,1313,140,28,0.6703359284889333,0.9017810821533204
loft bed,loft bunk,2811,187,15,0.5484821559991101,0.9017662405967712
beeswax,beewax,6720,134,24,0.5598246240585626,0.9016609191894532
nautical mart,nauticalmart,286,111,15,0.7118792357607998,0.9016398787498474
grocery store,supermarket,1881,726,17,0.5038632520071648,0.9016200304031372
keycaps,keycap set,4776,197,38,0.6012376919851843,0.9014613628387452
wii u,nintendo wii,3073,1374,43,0.5204077928228842,0.9014577865600586
toddie,toddy,362,128,15,0.6898658399739814,0.9014408588409424
bella beat,bellabeat,245,45,15,0.7734453988878045,0.901357889175415
rocketdog,rocket dog,152,728,10,0.6013927662620727,0.901269793510437
swaddleme original,original swaddle,566,556,12,0.5581082607593932,0.901260256767273
original swaddle,swaddleme original,556,566,13,0.5653083300835554,0.901260256767273
toshiba laptop,toshiba satellite,895,110,15,0.6459947867851707,0.9012237191200256
nintendo classic,nes classic,477,1572,11,0.5007085704434076,0.9012021422386168
sv03,sv05,2275,303,28,0.5904914724141682,0.9010939002037048
car ashtray,cigarette ashtray,613,128,11,0.6297781056327206,0.900994062423706
flack 2.0,flak 2.0,411,196,14,0.6510410489577874,0.9009339809417723
t470 lenovo,thinkpad t470,751,50,12,0.6802783045478732,0.9008520841598512
darling frannx,darling franxx,878,1701,27,0.5404030250906308,0.9008426666259766
vivo jr,vivofit jr,640,1041,24,0.5778562766724229,0.9006825089454651
usb 32,32gb usb,1075,385,15,0.5624000100950254,0.9003450870513916
pilgrims progress,pilgrim progress,131,42,14,0.8066505548841312,0.9001882672309875
caskets,casket coffin,2431,70,12,0.5934392125109278,0.9001465439796448
kitty nail,cat nail,1321,397,18,0.5652299692251019,0.9001336693763733
beardwash,beard wash,558,1250,13,0.519359624434389,0.9000674486160278
95 gallon,96 gallon,1534,231,25,0.6196001700359842,0.9000453948974609
hanuka,hanukkah,449,1331,15,0.5410131628917628,0.8999941945075989
vionics womens,vionic women,492,1117,13,0.533121642736465,0.8999929428100586
nemix ram,memory nemix,521,43,11,0.7014508675797588,0.8999801278114319
sweat bands,sweatbands,4476,775,51,0.5489867472555267,0.899966299533844
magnets decals,decal magnet,1792,170,15,0.5802384137478208,0.8999250531196594
gx 85,gx85,671,154,13,0.6296011308053123,0.899924635887146
touch 6,touch 5,1672,837,20,0.5168832241915903,0.8999138474464417
stone remover,stone removal,1336,88,17,0.6476689547573486,0.8999096155166626
glycerna,glucerna,403,48,14,0.7337538122296606,0.8998994827270508
wash hose,washer hose,613,936,14,0.5372102082124622,0.8997359275817871
lift master,liftmaster,271,1263,11,0.5455528428350723,0.8996504545211792
canon t7i,t7i dslr,1568,109,15,0.6138844866708607,0.8996188640594482
48 volt,48v 12v,1247,123,12,0.599408429011485,0.8995778560638428
dog cot,pet cot,1151,305,20,0.5987572341642224,0.8995122909545898
brachs sugar,brach sugar,651,207,27,0.6853889800048123,0.8993777632713318
lighted electrical,light electrical,671,224,10,0.5839770524918442,0.8993463516235352
mfp m477fdw,m477fdn,914,253,14,0.5899002718140145,0.8992511034011841
recover drink,recovery drink,1648,327,17,0.5583887975293411,0.8992210030555725
portable psp,playstation portable,390,80,11,0.6825113194275648,0.8991003036499023
womens champion,champion women,251,2255,12,0.5243756451331323,0.8990644216537476
man speedo,speedo men,313,833,13,0.5761692105852715,0.8990545272827148
second third,2nd 3rd,571,945,10,0.5112872857295644,0.8989346623420715
flannel sheets,flannel bed,5955,252,27,0.5401138606446998,0.8989224433898926
nail clipper,nail cutter,2012,342,16,0.5385863510230526,0.8989160060882568
baseball helmet,batting helmet,378,538,13,0.590514715558712,0.8988747596740723
snowboard goggles,snow goggles,2121,1049,25,0.5093744035505874,0.8988228440284729
dent repair,dent removal,3223,439,47,0.5970195133722712,0.8986143469810486
gold flatware,gold silverware,617,829,10,0.5143290115926425,0.8985434174537659
b52,b 52,491,45,11,0.7022424497432388,0.898543119430542
baby toothbrush,toddler toothbrush,2303,203,18,0.571990791175086,0.8983816504478455
35mm lens,35mm f,328,457,13,0.608126221801829,0.8983802199363708
big lebowski,lebowski dude,670,60,12,0.676359453660916,0.8983737826347351
sandbox toys,sand toys,2169,407,14,0.5122292112272886,0.8983018398284912
roller painting,paint roller,525,2416,18,0.5132655096817934,0.8982778787612915
infant knee,baby knee,552,136,13,0.6480476191959432,0.8982484340667725
mens gerry,gerry men,236,80,12,0.7197905823652544,0.8981973528862
gummy wormnm,gummy worms,323,527,10,0.5769001970185729,0.8981820344924927
jump rope,skipping rope,12800,1205,141,0.5545519390420656,0.8981776833534241
springs helper,helper spring,203,60,12,0.7449786184551416,0.8981713056564331
chromebook 14,hp chromebook,1690,2307,33,0.5007165189685767,0.8980587720870972
hanuka candles,chanukah candles,449,45,12,0.7158928032843842,0.8980435132980347
dior show,dior diorshow,472,138,11,0.6404229940651143,0.897863507270813
canon t7i,rebel t7i,1568,508,22,0.5590460189519757,0.8977295160293579
chacos mens,chaco men,235,119,14,0.7123839843398215,0.8977223634719849
chain sharpener,chainsaw sharpener,782,686,14,0.5411092600518725,0.8976235389709473
steph curry,stephen curry,1124,719,14,0.5173502680599801,0.8975731134414673
dc 65,dc65,408,922,10,0.5318040506536835,0.8974854946136475
bread pan,loaf pan,1253,729,14,0.5102500592724389,0.8973664045333862
tennis racket,tennis racquet,1906,613,33,0.5742413793489246,0.8973562121391296
dent repair,dents,3223,206,15,0.5348870959969609,0.8972379565238953
packing tape,packaging tape,1691,290,21,0.5835418645939817,0.8972295522689819
alcohol mixing,drink mixing,1983,96,12,0.5869937025486396,0.8970228433609009
p226,p220,1609,196,18,0.5951545849172505,0.8969853520393372
breast pump,pump breastfeeding,6152,46,10,0.5479916347547187,0.8969539999961853
big teddy,giant teddy,618,729,15,0.5574610480654741,0.8969274163246155
zig clear,zig clean,1101,475,14,0.5425844738534593,0.8968979716300964
quesidilla,quesadilla,340,115,13,0.6857077152327363,0.8968546986579895
valentino handbags,valentino bags,569,165,24,0.6951381731993613,0.8967374563217163
motoz,moto z,645,870,26,0.5957750441747045,0.8967139720916748
beekeepers,beekeeping,513,583,12,0.5610332695053805,0.8966779708862305
without aspartame,aspartame free,4887,392,21,0.502633758000447,0.896668553352356
biotech,bio tech,915,10,10,0.743152737814605,0.8964757919311523
homes cookbook,cook book,240,602,10,0.5862245146131057,0.8964385390281677
cedarwood oil,cedarwood essential,1127,145,18,0.6338363823163355,0.8964158296585083
grinder wheel,grinding wheel,656,831,10,0.5107062694756108,0.8963004350662231
ps4 controller,controller playstation,10522,482,42,0.5068430456611003,0.8962896466255188
skateboards,skateboard kids,4816,128,18,0.5557189678050364,0.8961743116378784
gun safe,pistol safe,5449,169,14,0.5097794684339015,0.8961107134819031
spray glue,spray adhesive,338,111,13,0.6880921457404228,0.8958036303520203
tn730,tn760 tn,1312,246,13,0.5638490283793854,0.8958001136779785
motorolaone,motorola one,438,1213,10,0.5121689699352172,0.8956860899925232
goji berries,goji berry,1044,175,12,0.589356357386966,0.895682692527771
heat bulb,heat lamp,1276,775,28,0.568691458455229,0.8955473303794861
laser level,leveling laser,2932,266,18,0.5418799716646797,0.8954246044158936
santa hats,christmas hat,1481,253,12,0.548080354431784,0.8951806426048279
mens buttoned,buttoned men,482,471,14,0.5909681416841527,0.8951614499092102
lenovo x1,thinkpad x1,1404,721,25,0.5566230968342797,0.8950902819633484
crowns king,king crown,399,133,11,0.6521405678167446,0.8949229121208191
detangler spray,detangling spray,2510,125,11,0.5505282526922323,0.8948630094528198
beard straightener,beard straightening,2427,629,29,0.5457393710640883,0.8948544859886169
drip drop,dripdrop,375,85,11,0.681287430706124,0.8947969079017639
university apparel,university shirt,2245,421,16,0.5200399561047104,0.8947829604148865
university shirt,university apparel,421,2245,17,0.5254437659972855,0.8947829008102417
zipline,zip lines,2684,75,12,0.5837849268865627,0.8947144746780396
numberic keypad,numeric keypad,736,369,19,0.6090669337844956,0.8946604132652283
dog nail,pet nail,5342,1455,61,0.5154267132123422,0.894615888595581
american ninja,ninja warrior,331,529,10,0.575293376534921,0.894595742225647
danish,denmark,907,160,15,0.62340742708626,0.8943302035331726
clamp multimeter,clamp meter,687,202,15,0.6260103799784859,0.8943260312080383
tuscany pro,tuscanypro,566,61,12,0.6851032358860054,0.8939971923828125
invitations,invite,10216,351,38,0.518896956334826,0.8939819931983948
ps 3,playstation 3,211,1779,12,0.5479767699600215,0.8939475417137146
shelves 5,5 shelf,435,1752,13,0.5142444741327826,0.8939332962036133
dc. supert,dc super,176,849,16,0.6278217371384812,0.8938955068588257
chimes door,door chime,1992,440,29,0.5793292891857121,0.8938819766044617
turbo tax,turbotax,361,74,17,0.7345638251296708,0.8938701748847961
quilting,quilters,8486,128,20,0.5318854430634795,0.8938503265380859
kids tricycles,kids trike,1606,219,12,0.551717335485888,0.8936192393302917
rollercoaster kids,roller coaster,339,661,12,0.5776243801390422,0.8935579657554626
ps vr,playstation vr,185,360,11,0.6391520298491554,0.8935232758522034
fogging shower,fogless shower,560,187,11,0.6132729088169272,0.8934535980224609
rose petals,flower petals,4851,413,26,0.5192399419943464,0.8934476375579834
gods dead,god dead,358,285,24,0.6901588315551698,0.8934335708618164
translator,translation,1134,710,12,0.5041236760833131,0.8934273719787598
childrens place,children place,1107,3528,52,0.5434349200767737,0.8932221531867981
cq57,cq60,1068,126,18,0.645263995154014,0.8932135701179504
ventless,vent free,1612,586,22,0.5488935892671837,0.893150806427002
clothes steamer,garment steamer,1452,478,18,0.5487420963278963,0.8930045962333679
coffee beans,bean coffee,2948,712,45,0.568173196061843,0.8929356932640076
planers woodworking,wood planer,1790,66,10,0.5976709174867815,0.8929133415222168
bud kups,budkups,383,102,13,0.685757938889249,0.8928349614143372
hotpot,hot pot,438,1278,17,0.5561608971791336,0.8927469253540039
panel led,panel light,1472,607,14,0.5115293099604564,0.8926746845245361
scalp massager,head massager,2113,87,13,0.5963445377241213,0.8926247954368591
womens keds,keds women,266,429,14,0.6308497303056944,0.8926127552986145
mcstuffins doctor,doc mcstuffins,565,1830,17,0.520177673051772,0.8925597667694092
metal tech,metaltech,618,119,13,0.6492363795799749,0.8924674391746521
nike basketball,nike hoops,937,148,11,0.5972137234110539,0.8924407362937927
sdr h40p,h41 sdr,938,70,10,0.63107564226934,0.8924145102500916
wedding selfie,wedding photo,596,1567,14,0.5089635247721176,0.8923808336257935
polygel nail,poly nail,3172,1720,45,0.5087667145198294,0.8923576474189758
grapling hook,grappling hook,508,629,14,0.5711499170654768,0.8923553228378296
sdr h40p,sdr h50,938,70,10,0.63107564226934,0.8923040628433228
printing press,printing machine,1997,1503,43,0.541571723291504,0.8922852277755737
tub slip,slip bathtub,1620,776,20,0.5232338496831576,0.8922423124313354
jigsaw cordless,cordless jig,957,103,13,0.6323254711440758,0.8922203779220581
mens one,men one,1187,798,18,0.5304445163616108,0.8921291828155518
tempature gun,temperature gun,646,210,13,0.6138873049816366,0.8920561075210571
wamsutta micro,wamsutta ultra,340,91,13,0.6992212167914251,0.8919903635978699
folding step,foldable step,2551,128,11,0.5482456474503775,0.8919873833656311
skateboard shoes,skate shoe,412,1180,12,0.5331143008852368,0.8919757008552551
36 birthday,36th birthday,635,126,18,0.6758546654272876,0.8919643759727478
air dog,airdog,382,356,11,0.5983312737881351,0.8919347524642944
monitor 144hz,monitor 165hz,2743,211,10,0.5073011352840975,0.8919313549995422
hangin gnomies,hanging gnomies,306,42,14,0.7574609022860792,0.8919175267219543
brake controler,brake controller,326,1062,10,0.5365246476694706,0.8918565511703491
brother quilting,brother sewing,984,168,10,0.5785644034199221,0.8917176127433777
translate,translator,934,1134,25,0.5539074345291349,0.8915308713912964
detailing brush,detail brush,1787,163,14,0.5765170811035526,0.8915056586265564
audi a6,audi a4,1291,245,12,0.5578170072048764,0.8914929032325745
baby carrier,carrier newborn,5657,68,12,0.5465693065219499,0.8914175629615784
zero water,zerowater,1170,314,29,0.6319665490031303,0.8914139866828918
i9 intel,core i9,630,834,15,0.548508408091505,0.8913575410842896
monoxide detector,monoxide alarm,3605,130,12,0.5352222634100368,0.891302764415741
spark notes,sparknotes,242,263,14,0.6647021072060679,0.8913012742996216
cotapaxi,cotopaxi,266,16,16,0.8357515103006874,0.8912913203239441
selsome blue,selsun blue,497,344,20,0.641352892591009,0.8912560343742371
rx bars,rxbar,683,595,23,0.603359231199681,0.8912051320075989
charms jewelry,charms pendants,2756,528,28,0.5453568993530356,0.8911711573600769
steamer clothes,garment steamer,1501,478,13,0.5177292834211628,0.8910128474235535
spreads sandwiches,sandwich spread,856,63,16,0.6873725708414686,0.8909627199172974
claybars,clay bar,624,698,22,0.5949887119881037,0.8909600377082825
tube guy,tube man,561,38,11,0.7042894902628669,0.8908700942993164
bun hairpiece,hair bun,651,872,10,0.5084025245967337,0.8908265829086304
pet camera,dog camera,1577,284,10,0.5218834483132392,0.8908230662345886
purifiers,purifier home,6788,1000,64,0.5286649715982964,0.8906543254852295
cincinnati bengals,nfl cincinnati,827,80,15,0.6691328749859309,0.8906015157699585
nintendo remote,wii remote,390,1288,12,0.5312351693925562,0.8905909657478333
40v battery,40 volt,405,344,11,0.596948795974983,0.8905341029167175
pandora bracelet,pandora jewelry,1288,793,45,0.6129683167541395,0.8905186057090759
argyle sweater,argyle plaid,1297,68,11,0.623092451180992,0.8904436230659485
dragon maid,dragonmaid,1163,383,12,0.5381426183748316,0.8903407454490662
laser light,laser lite,1290,110,12,0.603879465515298,0.8903166651725769
suppository,suppositories,753,2755,34,0.5420215833457055,0.890300989151001
puzzles kids,puzzles toddler,3676,195,11,0.5032840095916589,0.8902053236961365
a10s phone,galaxy a10s,472,304,18,0.6414877015928465,0.8901100158691406
500 piece,pieces 500,4253,132,14,0.5384740940451758,0.890001118183136
umbrella holder,umbrella stand,571,1094,11,0.5111517680913306,0.8898730278015137
pacman,pac man,2163,416,49,0.6294795540584559,0.889792799949646
reeses,reese pieces,1692,111,19,0.6308372209081969,0.889630913734436
