query,title,query_count,title_count,cooccurrence,npmi,similarity
kitty,キティ,76,274,12,0.6510614218513986,0.7901725172996521
温度,湿度,4605,804,115,0.5302425263603366,0.7900856137275696
む,崩れ,781,299,20,0.5365564581541711,0.7900082468986511
央,書院,141,63,19,0.7678176508925281,0.7899638414382935
oppor,オッポ,135,187,15,0.6635974909110386,0.7899142503738403
エキス,牡蠣,912,97,10,0.5300183092745151,0.789902925491333
ワンピースティーシャツ,シャツ,11,19745,18,0.5300995031847843,0.7898495197296143
プロン,alpron,133,93,24,0.773859280170986,0.789770245552063
nudephotobook,book,12,2770,11,0.6084371607407828,0.7896791696548462
ファンウェアクッションエックスピー,クッション,19,10104,16,0.5260331969679114,0.7896488904953003
エイト,アワー,398,107,11,0.5911609842267896,0.7895953059196472
アワー,エイト,107,398,11,0.5911609842267896,0.7895953059196472
ちなん,それ,22,1329,19,0.6814597567103174,0.7895853519439697
プルーム,ploomtech,261,62,12,0.6687541800939386,0.7895219326019287
binder,zipper,114,116,12,0.6829154600563778,0.7895172834396362
zipper,binder,116,114,14,0.7013133816898265,0.7895172834396362
チャコット,chacott,102,81,16,0.7512553693300358,0.789494514465332
ぴー,ピー,152,612,20,0.6035244385883869,0.7894942760467529
活,撃,346,388,11,0.5111038988181901,0.7894936203956604
撃,活,388,346,11,0.5111038988181901,0.7894936203956604
紅茶,ティー,493,2617,58,0.530776452214718,0.7894653081893921
吟醸,純米,679,619,32,0.5466875245003869,0.7894425392150879
係留,繋留,134,61,13,0.7263574929053974,0.7894277572631836
血糖,テスト,393,905,33,0.5628902602071548,0.7893376350402832
mcm,シーエム,33,28,10,0.8459843579260441,0.7893105149269104
べ,ベナッシ,584,76,16,0.6308860218256818,0.7893084287643433
ツボ,足つぼ,62,77,14,0.773568858681816,0.7891764044761658
ウォーク,walk,705,144,23,0.6135737843276267,0.789145827293396
センサー,人感,5282,1076,156,0.5334965358583744,0.7891042828559875
餌やり,給餌,112,354,42,0.7606176965118979,0.7891042232513428
実印,印鑑,64,453,36,0.7637812401793703,0.7890866994857788
設備,診断,261,406,17,0.5754178591141395,0.7890701293945312
診断,設備,406,261,17,0.5754178591141395,0.7890700697898865
醸し,山田,105,355,10,0.5898829493498141,0.7890641093254089
ブレーザー,ブ,40,395,30,0.7851805385810126,0.7890235781669617
グース,goose,159,92,30,0.7909587303549785,0.7890139818191528
ゴッド,大帝,407,63,11,0.6265353917062266,0.788998007774353
大帝,ゴッド,63,407,13,0.645704641496701,0.788998007774353
課,耕作,90,135,25,0.7805361387330849,0.788990318775177
ゾムツール,zom,31,21,21,0.9715619094486161,0.7889701128005981
麺,焼そば,1409,97,13,0.5276497746353206,0.7889580726623535
リアチャイルドシート,シート,12,14268,14,0.5196981044344372,0.7889337539672852
計量,単位,819,530,29,0.5328911504321903,0.7889068126678467
艇,水陸,231,908,14,0.5053029549635047,0.7888554334640503
ニコチン,タール,1246,388,39,0.5593825523478202,0.7888551354408264
タール,ニコチン,388,1246,66,0.6247512600684015,0.7888551354408264
体温,おん,436,56,13,0.649158245079029,0.788835883140564
真似,ください,36,1126,12,0.6043343894899106,0.7887730002403259
アイライナー,メイベリン,541,280,20,0.5680473475024668,0.7887102961540222
モンベル,mont,80,43,10,0.7549333084424057,0.7886735796928406
まゆげ,マユ,224,89,13,0.6634591300717619,0.7885990738868713
インフィニティ,movienex,192,654,14,0.5416884794919186,0.7885822057723999
公務,員,219,344,31,0.6721905641994494,0.7885386943817139
員,公務,344,219,31,0.6721905641994492,0.7885386943817139
かき,かき氷,348,345,15,0.5524656381685785,0.7885273098945618
過敏,知覚,342,248,17,0.5914272259236492,0.7885175943374634
知覚,過敏,248,342,17,0.5914272259236492,0.7885175943374634
西村,角川,42,2657,10,0.513929806898208,0.7884754538536072
絵かき,かき,327,348,16,0.5634756497229371,0.788454532623291
義勇,武器,274,518,11,0.5072229908108412,0.7883009314537048
茶道,茶の湯,233,71,16,0.701546003412952,0.7882225513458252
円座,座,154,2775,35,0.5559386244611239,0.7882099151611328
読書,感想,1065,73,12,0.5586484473443989,0.7881655097007751
感想,読書,73,1065,13,0.5674499017337459,0.7881655097007751
タ,mta,3176,32,10,0.5204067812930078,0.7881270051002502
まじ,マジック,32,3079,10,0.522555248599034,0.7881014347076416
togakure,トガ,75,44,10,0.7578112377507972,0.788057804107666
ふり,思わ,825,156,14,0.5399412778536065,0.7880191206932068
思わ,ふり,156,825,14,0.5399412778536063,0.7880191206932068
xplosion,エクスプロージョン,15,84,10,0.8245011959791863,0.7880111932754517
ミカサバッグ,mikasa,12,151,15,0.851329974496287,0.7879988551139832
解き,パズル,68,1716,26,0.6179189647728535,0.7878965735435486
アーバニズム,urbanism,52,39,13,0.8246948889159869,0.7878829836845398
ろ過,浄水,147,610,16,0.580535087549286,0.787847101688385
ビオ,tabio,203,206,20,0.6616976338491942,0.7877463698387146
学力,小学,368,3911,66,0.5378247154752965,0.7877214550971985
車止め,止め,64,2588,19,0.5557427494327158,0.7876758575439453
取り込み,レコ,439,215,12,0.5450426457708958,0.7876386642456055
コンポ,オーディオ,24,4151,14,0.558102221173727,0.7876235246658325
スタンス,st,125,1851,16,0.512668273368554,0.7875555753707886
ダンヒル,dunhill,215,185,16,0.6387359235840627,0.7875485420227051
dunhill,ダンヒル,185,215,27,0.7025170980153321,0.7875484824180603
電話,迷惑,3728,345,61,0.5371364916242658,0.7875469923019409
野鳥,バード,303,554,30,0.6080143361476141,0.7874794602394104
だめ,ダメ,65,733,42,0.7464862763719773,0.7874614596366882
アジングロッドダイワ,ダイワ,22,1013,17,0.6875352747661118,0.7874312996864319
恐竜,ティラノサウルス,824,31,10,0.6160599484165622,0.7874166369438171
コム,des,1165,66,12,0.5594242151274035,0.7873908281326294
フィガー,hilfiger,42,288,30,0.8052079045428913,0.7873777151107788
ボイス,録音,487,1522,184,0.7322138267416904,0.7873585820198059
レコーダー,ドライブ,3271,5047,245,0.5002080521256009,0.7873159050941467
楽,吹奏,913,77,12,0.5657091039041806,0.7873099446296692
吹奏,楽,77,913,12,0.5657091039041806,0.7873098254203796
vivian,ヴィヴィアンウエストウッド,16,234,16,0.8079250686579211,0.7872903943061829
アメピン,ヘアピン,61,574,22,0.68631218134957,0.7872225642204285
腱,アキレス,21,299,10,0.7132532936862349,0.787138044834137
ジャンヌオルタグッズ,ジャンヌ,15,66,12,0.8647548738911476,0.7871003150939941
ケイト,kate,525,299,31,0.6170166453094187,0.7870471477508545
supa,dupa,65,61,15,0.7955222450450586,0.7870153188705444
dupa,supa,61,65,15,0.7955222450450586,0.7870153188705444
yamazen,山善,287,1492,26,0.5214841610545486,0.7869997620582581
スキャン,スキャナー,143,135,11,0.6463256804334376,0.786990761756897
つけづめ,付け爪,33,84,21,0.8657717901314872,0.7869316339492798
釣竿,フィッシング,138,698,15,0.568164011131634,0.7869291305541992
フェルト,羊毛,955,90,10,0.5320152424040662,0.7869219779968262
ュ,シュ,29,358,10,0.6784220461487159,0.7868016362190247
障害,発達,628,351,14,0.5017808252522639,0.786746084690094
fender,fingerboard,199,95,13,0.6672052768477039,0.7867334485054016
nude,canvas,169,191,14,0.6380266666839837,0.786668062210083
デサント,descente,306,66,10,0.632331748808762,0.786660373210907
ランド,ローバー,1050,106,25,0.6167221823409822,0.7866532206535339
ローバー,ランド,106,1050,21,0.5961396861523615,0.7866532206535339
タイル,モザイク,900,190,12,0.5033527186514961,0.7866105437278748
カカオ,チョコレート,292,1081,31,0.5645163643599328,0.7865917086601257
チョコレート,カカオ,1081,292,35,0.5789176040770737,0.7865917086601257
ムカデ,ハッカ,104,203,11,0.6400867546873589,0.7865891456604004
tjhiroshima,tj,35,93,30,0.9036209235325167,0.786585807800293
ナイ,nike,406,1251,36,0.5461439232333316,0.7865747213363647
氷嚢,アイス,44,2240,14,0.5588637182265292,0.7865638732910156
マ,ラフ,965,648,37,0.5335300844703879,0.7865484356880188
ラフ,マ,648,965,37,0.5335300844703879,0.7865484356880188
モト,ミキモト,277,26,13,0.7352888386500581,0.7865014672279358
ウォッチ,watch,4142,2063,158,0.5002477646807496,0.7864802479743958
ファイヤー,ファイアー,217,373,15,0.5805643338276774,0.7863560914993286
湿,ミスト,38,1620,10,0.5551329754441044,0.7862685322761536
louis,ルイシャブロン,297,69,23,0.7311971286621247,0.7862403392791748
黒豆,豆,97,1169,13,0.5408233057992458,0.78621906042099
豆,黒豆,1169,97,18,0.5770285516126533,0.7862190008163452
mishka,ミ,31,395,11,0.6780682939358957,0.7862172722816467
あめん,めんど,15,22,11,0.930043536164743,0.7862001657485962
imitation,sixtones,267,233,28,0.6737737241922391,0.7861866354942322
ヤック,yakpak,144,39,13,0.7528368762384144,0.7861142158508301
む,ムアツ,781,49,12,0.6083716482744852,0.786085844039917
ミキサー,ジューサー,567,95,43,0.7401983757187655,0.7860826849937439
adidas,アディダス,779,2484,171,0.638532906574689,0.786037266254425
スマニアタイガー,tiger,16,555,15,0.7380596103704506,0.7860233187675476
べし,亡,128,102,17,0.7259857333808223,0.7859547138214111
jl,jeep,206,91,17,0.6999739486899106,0.7858840227127075
行灯,提灯,77,226,50,0.848741587892834,0.7858810424804688
thomas,tomkins,65,40,12,0.7970189483489375,0.7858639359474182
tomkins,thomas,40,65,10,0.7743249931652121,0.7858639359474182
surface,サーフェス,1493,158,27,0.5701039927155519,0.7858388423919678
ペックル,ペッ,22,19,10,0.9009281963959083,0.7858129739761353
輪,三輪,2010,97,14,0.5104843569069264,0.7857840061187744
ファントム,phantom,297,94,10,0.6099043437323751,0.7857009768486023
玄米,新米,414,259,10,0.5166954925803606,0.7856401801109314
ライソン,lithon,178,108,49,0.838084271703968,0.785618782043457
lithon,ライソン,108,178,14,0.6747808268247331,0.7856186628341675
オムニ,omni,168,110,33,0.7861974194877024,0.7855960130691528
ガムシャタオル,gamachatowel,14,47,14,0.9141110020540754,0.785537600517273
べから,ず,84,3478,21,0.5256736563568588,0.7854807376861572
ず,べから,3478,84,21,0.5256736563568588,0.7854806184768677
抜け,脱走,571,131,14,0.5784255358104633,0.7854413390159607
ザジテン,zs,32,627,14,0.6717477977737474,0.7854072451591492
シャーペン,ファー,108,1115,13,0.5365815408083459,0.7853841781616211
教材,論,297,370,11,0.5250637135762313,0.7853250503540039
guard,グレア,234,917,14,0.5036883835420416,0.785192608833313
バニー,bunny,472,66,14,0.6405470063762356,0.7851358652114868
髭剃り,カミソリ,333,243,11,0.5464021132108334,0.7851154804229736
ウォーカー,walker,726,127,17,0.5854230060262328,0.7850455641746521
ば,芝,1674,516,35,0.502563284874789,0.7850124835968018
ストライク,撃,259,388,22,0.6090642941575521,0.7850120067596436
撃,ストライク,388,259,20,0.597905931164721,0.7850120067596436
ムラ,nd,505,1415,34,0.5136187143314578,0.7849706411361694
笑っ,へん,571,485,37,0.5955678687246734,0.78496915102005
顕微,観察,175,160,10,0.6097011959688506,0.7849593758583069
ぐらし,しろくま,1163,141,16,0.5373173895635867,0.7849240303039551
ロクシタン,occitane,147,117,33,0.7916219280529896,0.7849080562591553
らん,ランタン,132,1250,34,0.6245476908669945,0.7848366498947144
建国,記,124,638,22,0.6265908172008603,0.7848343849182129
記,建国,638,124,20,0.6153109131938946,0.7848343849182129
ペンキ,油性,54,857,10,0.5748976983803642,0.7848268151283264
セミナー,教員,84,314,18,0.6823336524200923,0.7848106026649475
教員,セミナー,314,84,17,0.6754189291561453,0.7848105430603027
さっき,でしょ,578,941,34,0.5342740666628055,0.7848009467124939
でしょ,さっき,941,578,34,0.5342740666628055,0.7848009467124939
メガ,megabass,817,57,16,0.6274453653790758,0.7847979068756104
メープルファームズジャパン,ファームズ,16,10,10,0.9674447730432145,0.784780740737915
笛,ホイッスル,87,273,21,0.7089242302132999,0.7847778797149658
ホイッスル,笛,273,87,15,0.6679450531767245,0.784777820110321
夜,十六夜,2425,57,12,0.518279678574086,0.7847763299942017
ティ,teamo,1331,150,15,0.516220853170504,0.7847680449485779
シリンダー,マスター,375,1124,27,0.5269291167027659,0.7847636938095093
cnf,f,16,17975,27,0.5553620961721911,0.7847617268562317
診断,技能,406,130,11,0.5761972652896663,0.7847379446029663
アテニア,attenir,35,13,12,0.9192914340743918,0.7847378253936768
パーキングパーミット,パー,23,322,11,0.7131285345901933,0.7847220301628113
米,こめ,2326,99,19,0.5318576350188563,0.7847129106521606
モリ,moriwaki,42,54,17,0.8518513929506227,0.7847109436988831
はかり,かり,203,394,36,0.6866478005683156,0.7846606969833374
手鏡,鏡,57,4809,16,0.5005325763572569,0.7846190929412842
motta,モッタ,33,73,23,0.8885654677842928,0.7845808863639832
ルシード,lucido,202,158,19,0.6751069806933605,0.7845554947853088
ssd,wdbmcg,3676,28,11,0.5296273052066238,0.7844340801239014
オムツ,紙おむつ,693,66,16,0.6287345094316371,0.7844165563583374
扁平,矯正,146,863,12,0.5247769136305449,0.7843965291976929
探偵,コナン,484,240,25,0.613561185290815,0.7843782901763916
コナン,探偵,240,484,48,0.6953552164515404,0.7843782901763916
英検,旺文,547,127,14,0.5836700224147683,0.7843479514122009
旺文,英検,127,547,25,0.6515831168512008,0.7843479514122009
breth,ブレス,24,434,18,0.749420751931444,0.784295916557312
パターオデッセイ,パター,15,526,19,0.7764106874771058,0.7842527627944946
azar,エイザー,8,40,10,0.9194333059534854,0.7842510938644409
リュック,バックパック,6419,1181,170,0.5200289833365275,0.784217119216919
ベッドデスク,テーブル,16,6812,38,0.6699878570523806,0.7841780781745911
エキス,ウコン,912,84,23,0.6342699035341506,0.7841247320175171
アダルト,恥辱,1972,66,10,0.5032742369325922,0.7841161489486694
チェンソー,ソー,20,840,16,0.7004422796813649,0.7841067910194397
comply,コンプ,73,145,14,0.7170995712892507,0.7840819954872131
net,テネモス,335,48,16,0.7035784052827468,0.7840650677680969
アベンジャーズ,インフィニティ,592,192,13,0.5406549030809887,0.7840594053268433
balloons,birthday,52,668,14,0.6328240855972579,0.7840274572372437
shock,ショック,387,1264,74,0.6387534482741298,0.7839317917823792
ショック,shock,1264,387,35,0.5456914302430157,0.7839317321777344
実技,士,24,1437,10,0.5952657014440162,0.7839085459709167
コー,セイコー,167,893,16,0.5441146171126946,0.7838794589042664
ラルフローレン,ralph,437,343,98,0.7739375879744096,0.7838428020477295
charkies,チャー,15,81,15,0.8798146551516777,0.7838279008865356
出版,真宗,530,41,10,0.6272608452540482,0.7838119268417358
パオ,パウ,36,58,17,0.8577976613255714,0.7837970852851868
いよ,なる,33,2996,15,0.5663062029499698,0.7837804555892944
心経,写経,65,63,16,0.8015091289719906,0.7837343811988831
写経,心経,63,65,13,0.7751196595328063,0.7837343811988831
造花,庭園,624,204,11,0.5148115035950602,0.7836959958076477
deaths,end,9,136,10,0.8265090439682355,0.7836836576461792
nec,vk,610,224,26,0.6062107138510624,0.7836483716964722
タブ,傾き,539,203,12,0.534675320153119,0.783645510673523
キンドル,kindle,137,1164,60,0.7002133517971055,0.783639132976532
カラス,カラスよけ,229,135,26,0.7164429997224293,0.783578634262085
シック,schick,878,213,15,0.5208804864342166,0.7835540771484375
免疫,菌,111,1217,17,0.557958331616714,0.7835263013839722
香炉,仏壇,278,509,14,0.5332160722726446,0.7835214734077454
ニー,アム,560,116,16,0.6036153443195345,0.7835049629211426
アム,ニー,116,560,16,0.6036153443195343,0.7835049629211426
redmond,edition,31,2082,31,0.6838127830517603,0.7834922075271606
しき,敷き,216,1372,17,0.5014646385831558,0.7834282517433167
マシーン,マシン,239,1129,17,0.5082062467473655,0.7833470702171326
ファンタジー,ファイナル,752,549,23,0.510456892248184,0.7833044528961182
ファイナル,ファンタジー,549,752,23,0.510456892248184,0.7833043932914734
ベツコミ,betsucomi,32,13,11,0.9138954591208706,0.7832828760147095
部材,配管,56,167,16,0.7423828464591947,0.7832474112510681
ゲーミングキーボードテンキー,キーボード,19,5252,43,0.69269158274448,0.7832005023956299
ください,決して,1126,220,34,0.593794410794772,0.7831916213035583
米,新米,2326,259,35,0.5298945150268476,0.7831677198410034
ぺん,ペンチ,225,172,26,0.6997834044203222,0.783124566078186
350,エアバス,3157,48,13,0.5203669663181942,0.7830992341041565
真,黎,811,131,13,0.545419474963172,0.7830004692077637
デビル,devil,89,41,12,0.7732415670868606,0.7829993963241577
レール,模型,1335,1123,63,0.5289053141177668,0.7829830050468445
ルトートバッグ,トート,21,4797,24,0.6192084784498114,0.782927393913269
あれ,さえ,256,440,16,0.5642066868967079,0.7828065156936646
さえ,あれ,440,256,16,0.5642066868967079,0.7828063368797302
細胞,幹,303,247,23,0.6359852291548916,0.7827968597412109
幹,細胞,247,303,23,0.6359852291548916,0.7827967405319214
済む,プッシュ,34,836,10,0.6086601745332667,0.7827845215797424
べし,亭,128,197,17,0.6786530878313325,0.7827123403549194
wakos,htrc,14,244,11,0.7670840927588763,0.7826386094093323
レボーグ,レヴォーグ,14,54,10,0.8598839953497599,0.7826248407363892
ふろ,風呂,376,4144,75,0.5472602880258358,0.7825438976287842
シーラボ,エンリッチ,142,133,13,0.6672762149798745,0.7825015783309937
エンリッチ,シーラボ,133,142,11,0.6478556984249725,0.7825015783309937
カーテン,遮,2879,144,26,0.5238832377491957,0.7824364304542542
ネズミ,害虫,549,331,19,0.5490235534780028,0.7824063897132874
シマノティップエギング,shimano,22,1047,21,0.711162481173383,0.7824012041091919
マン,テッド,3449,74,16,0.5056439404386361,0.7823967933654785
テッド,マン,74,3449,16,0.5056439404386363,0.7823967337608337
コウ,囀る,160,177,13,0.6386938924591588,0.7823929786682129
ポケカ,ポケモン,75,2053,90,0.7593993456938326,0.7823888659477234
フェラガモ,ferragamo,54,30,12,0.8302067474155544,0.7823684215545654
ブラックウォーグレイモン,デジモン,17,60,12,0.862660633906549,0.7822993397712708
郎,ガン,83,4812,34,0.5576450145427505,0.7822761535644531
ヤバイ,やつ,128,181,14,0.6615465019154643,0.7822232246398926
やつ,ヤバイ,181,128,14,0.6615465019154643,0.7822232246398926
suu,san,126,305,19,0.6616435948922684,0.7822141051292419
san,suu,305,126,19,0.6616435948922683,0.7822141051292419
置く,敷き,573,1372,33,0.5029979168967158,0.7822076678276062
空気,清浄,5133,2647,264,0.5276920371724928,0.7821738123893738
清浄,空気,2647,5133,285,0.5382383903852848,0.7821738123893738
テクニカ,technica,185,294,42,0.7363030516978302,0.7821219563484192
ベビービブ,赤ちゃん,102,3913,22,0.5080141512457846,0.7820671200752258
ペルチィズム,peltism,38,44,11,0.8168999741812341,0.7820169925689697
manic,マニックパニック,50,159,31,0.8411996067929344,0.782007098197937
ポッター,ハリー,94,148,15,0.7060640752084086,0.7819807529449463
ハリー,ポッター,148,94,15,0.7060640752084085,0.7819807529449463
anello,アネロ,49,405,38,0.7999914665993038,0.7819732427597046
キ,kitaco,1031,230,15,0.503959810885941,0.7819559574127197
tommy,トミーヒルフィガー,352,323,11,0.5226896505190761,0.7819533944129944
トミーヒルフィガー,tommy,323,352,13,0.5406350443992249,0.7819533944129944
tangled,coloring,57,75,20,0.827628056575068,0.7819517254829407
保持,鮮度,180,146,14,0.6526081748292246,0.7819360494613647
鮮度,保持,146,180,14,0.6526081748292246,0.7819360494613647
gsakai,サカイ,12,149,12,0.8232847592293046,0.7818970084190369
除毛,ムダ毛,425,424,14,0.516071218729738,0.7818649411201477
sidem,idolm,42,161,13,0.7397361867574593,0.7818320989608765
横浜,ベイ,267,569,27,0.6028333247829827,0.7817950248718262
ベイ,横浜,569,267,28,0.6071809870143413,0.7817950248718262
ぐるみ,けり,218,186,25,0.6914027351976835,0.7817468643188477
けり,ぐるみ,186,218,26,0.696323367233461,0.7817468643188477
割,アワ,361,93,19,0.6714379879631156,0.7817263603210449
アルファード,ヴェルファイア,208,134,22,0.7030263043764835,0.7817046642303467
境界,空,99,834,17,0.5933605845666853,0.78169184923172
ハンコ,はんこ,158,134,15,0.6761368954170974,0.781599223613739
帯留め,帯飾り,35,37,16,0.8839353232430099,0.781581461429596
智,異,59,1549,16,0.5791739802461705,0.7815627455711365
togakure,tgk,75,40,37,0.9402433831191979,0.7814520597457886
ヒト,幹,262,247,23,0.6466722386598278,0.781410276889801
幹,ヒト,247,262,18,0.6175274114983785,0.781410276889801
ラップ,rapala,2353,148,25,0.5323579519279317,0.7814069986343384
散,飴,365,279,12,0.5397130924231844,0.781377375125885
ハナ,ノア,330,535,17,0.5387093963362174,0.7813518643379211
ノア,ハナ,535,330,17,0.5387093963362174,0.7813517451286316
oppor,オッポネオ,135,60,15,0.7446117607716448,0.78134685754776
券,000,539,1177,29,0.5045134170074828,0.7813413739204407
顔料,筆,134,1116,14,0.5292959102850268,0.781335175037384
時雨,しぐれ,66,43,10,0.7682581217747936,0.7813321948051453
捕り,捕獲,37,71,14,0.8159316027906434,0.7813122272491455
甘,濃厚,715,599,27,0.5257412824156751,0.7813003063201904
日付,日記,675,1088,82,0.619445629604497,0.7812927961349487
lego,go,31,2089,11,0.5619354393751594,0.7812917828559875
エルージュ,erouge,47,22,19,0.9237193181712963,0.7812915444374084
hdd,ハードディスク,2266,716,120,0.604720141395711,0.7812842130661011
ハードディスク,hdd,716,2266,71,0.537221972460503,0.7812842130661011
キタ,マキタ,125,995,19,0.5765083743142939,0.7812785506248474
包括,地域,92,202,14,0.6771820292443296,0.7812678217887878
デウスエクスマキナ,deus,44,64,16,0.8283184819068171,0.7812254428863525
ピアス,イヤリング,4127,1089,136,0.5355551423185566,0.7811824679374695
雑穀,米,145,2326,23,0.5253196235303953,0.7811046242713928
米,雑穀,2326,145,23,0.5253196235303952,0.7811046242713928
トパーズ,トーリック,483,137,44,0.7274042034326316,0.7810921669006348
戦艦,ヤマト,358,265,29,0.6466102685685642,0.7810906767845154
ヤマト,戦艦,265,358,34,0.6664324727313639,0.7810906171798706
グリーンルイボスティー,ルイボス,26,155,29,0.8828236345200058,0.781075119972229
バインダー,フォルダー,852,105,15,0.5734325219308536,0.7810472846031189
わらっ,いけ,24,1404,14,0.6349798364241008,0.7810322046279907
スヌーピー,ピーナッツ,1113,574,28,0.5000532685465304,0.7809945344924927
ドラレコマグネット,マグネット,13,11085,14,0.5319233406826465,0.7809824347496033
吸入,発生,228,351,23,0.6310594951782583,0.7809630036354065
リンゴ,アップル,120,1766,14,0.5045723476189264,0.7809048295021057
蝶番,丁,356,263,38,0.6815848386898559,0.7808958292007446
トリガー,triggerpoint,258,40,12,0.7003095781831494,0.7808943390846252
marzio,カンポマルツィオ,42,75,18,0.8357744297332352,0.780892550945282
洗濯,槽,8824,1241,197,0.5074851339820892,0.7808631658554077
ロット,タロット,134,146,21,0.7230849417390834,0.7808148860931396
nova,ノヴァ,909,191,35,0.6242574883160578,0.7807815670967102
寝具,布団,682,6773,116,0.5128905359530157,0.7807705402374268
shrimp,シュリンプ,13,99,12,0.8463495407112316,0.7807453274726868
加除,加湿,27,2602,65,0.7762811385935662,0.7807133197784424
シンコ,ミュージック,247,395,26,0.631195193587995,0.7807049751281738
ミュージック,シンコ,395,247,26,0.631195193587995,0.7807049751281738
すり鉢,焼,94,867,11,0.5459049774115616,0.7806977033615112
分子,化学,161,1403,24,0.5596652743868654,0.7806702256202698
グラニフ,graniph,80,64,16,0.7855152931994882,0.780653715133667
エクスペディア,強化,28,8639,18,0.5223232588950688,0.7806466817855835
いじら,イジら,80,711,73,0.8098052871554372,0.7806352376937866
art,cartoon,777,60,12,0.594524416181853,0.7806311249732971
ielts,mistakes,62,42,14,0.8165552470521514,0.7805811166763306
reno,ネノ,978,80,10,0.5385251781731522,0.7805712223052979
mcbee,マクビー,37,33,14,0.870267579187191,0.7805672287940979
タコメーター,メーター,54,1323,10,0.5448211091644437,0.7805488109588623
すむ,住む,15,78,10,0.8296343517734156,0.7805367708206177
hisense,センス,40,1766,16,0.5976137564028589,0.7805245518684387
出版,月刊,530,1243,40,0.5386956644030393,0.7804993391036987
プロテイン,protein,1655,185,30,0.5629557166407141,0.780489981174469
protein,プロテイン,185,1655,61,0.6507859469449708,0.780489981174469
花瓶,造花,189,624,39,0.667273839720554,0.7804892659187317
造花,花瓶,624,189,22,0.5973368437561849,0.7804892063140869
論述,試験,6,2512,12,0.6737392249163059,0.7804672122001648
推薦,入試,281,1011,21,0.5277166821192857,0.780454158782959
霧吹き,噴射,360,84,11,0.6150324536559244,0.7804328799247742
カラトリー,カトラリー,15,151,10,0.7838793026257851,0.7804209589958191
つう,散,24,365,16,0.7470648674490062,0.7804073691368103
ピアノ,ソロ,1663,806,51,0.512424183260377,0.7803979516029358
マルチタップタワー,タワー,27,2279,21,0.6394144474446541,0.780393123626709
ビームス,beams,347,170,21,0.642496238154294,0.7803781628608704
beams,ビームス,170,347,16,0.6105175404593499,0.7803781628608704
ボイス,定時,487,102,15,0.6153598683285835,0.7803434729576111
uno,ウーノ,173,63,14,0.7150263939802485,0.7803078293800354
スチュアート,オード,77,44,12,0.7784477715229351,0.7803069353103638
つめ,爪やすり,377,395,26,0.5998297274567539,0.780306339263916
ねえ,知ら,78,3119,18,0.5219095263524847,0.780285120010376
コミューター,komyuter,57,20,10,0.8314335673593211,0.7802721261978149
diva,wd,50,890,12,0.5977893135104348,0.7802460193634033
釣,フィッシング,172,698,12,0.5281657895005514,0.780239462852478
排水,流し,1541,169,17,0.5107565357380677,0.7802073955535889
zenfone,ゼン,1061,611,29,0.5028963244096064,0.7802037000656128
ペン,スタイラス,11319,706,166,0.5123824519230422,0.7801916599273682
伝,野望,674,84,10,0.5609319640265111,0.7801723480224609
野望,伝,84,674,10,0.5609319640265111,0.7801722288131714
侍,帖,191,275,20,0.6451112780553779,0.7801676392555237
帖,侍,275,191,21,0.6509721174007416,0.7801674604415894
イチョウ,葉,130,678,19,0.6014716335537386,0.7801371812820435
葉,イチョウ,678,130,18,0.5952195536768188,0.7801371812820435
アスティーグ,astigu,112,134,24,0.759599210722875,0.780135989189148
レノボ,lenovo,87,392,11,0.6066479364597196,0.7800588607788086
ライド,ライダー,249,1199,20,0.5186811770885495,0.7800431251525879
ハエ取り,捕虫,25,157,17,0.8124116778133297,0.7800326347351074
hs,エイチアンドエス,777,127,18,0.5870642354400704,0.7800318002700806
り,リカ,867,242,20,0.5443447478270895,0.7800291776657104
絶縁,基板,485,179,17,0.5897520932914595,0.7798871397972107
はや,社,55,5864,25,0.5380335098156264,0.7798758149147034
ふと,台,119,8551,39,0.5024675967387612,0.779827356338501
redominote,xiaomi,21,652,18,0.729674769757396,0.7798245549201965
hunsn,fanless,24,13,13,0.9567467261860212,0.7798020839691162
種別,済み,93,7388,34,0.5165877894804666,0.7797863483428955
トレー,トレイ,884,767,39,0.5335152240265347,0.7797461748123169
イー,eleaf,505,62,14,0.6401882223137062,0.7797300219535828
eleaf,イー,62,505,11,0.6126079346385981,0.7797300219535828
コルセア,corsair,15,181,11,0.78309869406649,0.7797285914421082
グッチネックレスメンズ,ネックレス,15,3489,15,0.6116408689314146,0.7797225713729858
ライダー,仮面,1199,1843,162,0.6195365513654739,0.7797189354896545
仮面,ライダー,1843,1199,167,0.6237725744222957,0.7797188758850098
マックレガー,mcgregor,51,32,16,0.8673753118204174,0.7797145247459412
こんにちは,さようなら,183,180,32,0.7385128846611005,0.7797075510025024
さようなら,こんにちは,180,183,32,0.7385128846611005,0.7797075510025024
工,浄化,235,484,12,0.531957015962982,0.7796956896781921
薪,ストーブ,80,392,13,0.631500474229243,0.7796811461448669
継ぐ,列伝,316,301,31,0.654668838503983,0.7796615362167358
coen,コーエン,76,56,15,0.7904748068568874,0.7796328067779541
ビビアン,vv,21,93,16,0.8545193703565622,0.7796177268028259
ふきん,かや,493,79,10,0.5868436385190086,0.7795608043670654
skinvill,スキン,31,2164,15,0.5939465732531929,0.7795354127883911
intex,テックス,174,355,12,0.574784520794329,0.7795146703720093
テックス,intex,355,174,16,0.6072205191215522,0.7795146703720093
